2.974831001758575439e+02,2.492759553156793118e+01,9.693003985701830061e+02,-3.059674800000000139e-01,-7.725678869999999421e+00,-5.660398379999999285e+00,-8.363636363636363313e+00,2.000000000000000000e+01,2.316326530612244738e+01
2.976143367290496826e+02,2.494084856798872352e+01,9.693003985701830061e+02,-3.059674800000000139e-01,-7.725678869999999421e+00,-5.660398379999999285e+00,-8.363636363636363313e+00,2.000000000000000000e+01,2.316326530612244738e+01
2.976451561450958252e+02,2.494084856798872352e+01,9.693300182692038334e+02,-3.059674800000000139e-01,-7.725678869999999421e+00,-5.660398379999999285e+00,-8.272727272727273373e+00,2.009090909090908994e+01,2.377551020408163041e+01
2.976781599521636963e+02,2.494084856798872352e+01,9.694176597664589963e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.660398379999999285e+00,-8.272727272727273373e+00,2.009090909090908994e+01,2.377551020408163041e+01
2.977112596035003662e+02,2.494968390231952071e+01,9.694176597664589963e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.660398379999999285e+00,-7.909090909090908283e+00,1.981818181818181657e+01,2.336734693877550839e+01
2.977439792156219482e+02,2.495410156250000000e+01,9.693010073723551159e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.660398379999999285e+00,-7.909090909090908283e+00,1.981818181818181657e+01,2.336734693877550839e+01
2.977770345211029053e+02,2.495410156250000000e+01,9.691942269781845880e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.622152444999999332e+00,-8.181818181818181657e+00,1.945454545454545325e+01,2.265306122448979664e+01
2.978100080490112305e+02,2.495851921802386642e+01,9.693398914712084888e+02,-2.677215450000000052e-01,-7.649187000000000403e+00,-5.622152444999999332e+00,-8.181818181818181657e+00,1.945454545454545325e+01,2.265306122448979664e+01
2.978567256927490234e+02,2.494968390231952071e+01,9.693596378287035122e+02,-2.677215450000000052e-01,-7.649187000000000403e+00,-5.622152444999999332e+00,-8.090909090909089940e+00,1.963636363636363669e+01,2.275510204081632892e+01
2.978893754482269287e+02,2.494968390231952071e+01,9.693010073723551159e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.545660575000000314e+00,-8.090909090909089940e+00,1.963636363636363669e+01,2.275510204081632892e+01
2.979225037097930908e+02,2.495410156250000000e+01,9.693497646577088744e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.545660575000000314e+00,-7.818181818181818343e+00,1.972727272727272663e+01,2.295918367346938993e+01
