-9.995543003082275391e+00,2.428698213910683990e+01,9.692375376760406880e+02,-3.059674800000000139e-01,-7.610941065000000449e+00,-5.545660575000000314e+00,-8.272727272727273373e+00,2.027272727272727337e+01,2.285714285714285765e+01
9.536743164062500000e-07,2.422512462874874473e+01,9.693130062708223704e+02,-3.059674800000000139e-01,-7.649187000000000403e+00,-5.545660575000000314e+00,-8.000000000000000000e+00,2.009090909090908994e+01,2.367346938775510168e+01
3.305149078369140625e-02,2.424279829626902938e+01,9.692551332722077859e+02,-3.059674800000000139e-01,-7.649187000000000403e+00,-5.545660575000000314e+00,-7.818181818181818343e+00,2.018181818181817988e+01,2.306122448979591866e+01
6.575393676757812500e-02,2.426047188928350806e+01,9.692946918864627150e+02,-3.059674800000000139e-01,-7.649187000000000403e+00,-5.545660575000000314e+00,-7.818181818181818343e+00,2.018181818181817988e+01,2.306122448979591866e+01
9.862256050109863281e-02,2.426047188928350806e+01,9.692946918864627150e+02,-2.677215450000000052e-01,-7.649187000000000403e+00,-5.698644315000000127e+00,-7.909090909090908283e+00,2.063636363636363669e+01,2.397959183673469141e+01
1.314971446990966797e-01,2.427814540779218078e+01,9.691393786013306908e+02,-2.677215450000000052e-01,-7.649187000000000403e+00,-5.698644315000000127e+00,-7.909090909090908283e+00,2.063636363636363669e+01,2.397959183673469141e+01
1.644103527069091797e-01,2.427814540779218078e+01,9.692368129141812005e+02,-2.677215450000000052e-01,-7.649187000000000403e+00,-5.698644315000000127e+00,-8.000000000000000000e+00,2.009090909090908994e+01,2.397959183673469141e+01
1.971640586853027344e-01,2.427814540779218078e+01,9.693144711017422424e+02,-2.677215450000000052e-01,-7.725678869999999421e+00,-5.583906510000000267e+00,-8.000000000000000000e+00,2.009090909090908994e+01,2.397959183673469141e+01
2.300045490264892578e-01,2.427814540779218078e+01,9.691591548566367464e+02,-3.059674800000000139e-01,-7.725678869999999421e+00,-5.583906510000000267e+00,-8.181818181818181657e+00,2.072727272727272663e+01,2.326530612244897966e+01
2.629959583282470703e-01,2.426930865785107017e+01,9.693045815017575251e+02,-3.059674800000000139e-01,-7.725678869999999421e+00,-5.583906510000000267e+00,-8.181818181818181657e+00,2.072727272727272663e+01,2.326530612244897966e+01
2.960896492004394531e-01,2.426489027589559555e+01,9.692368129141812005e+02,-3.059674800000000139e-01,-7.725678869999999421e+00,-5.583906510000000267e+00,-8.000000000000000000e+00,2.045454545454545681e+01,2.295918367346938993e+01
3.288781642913818359e-01,2.427372703514993191e+01,9.692368129141812005e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.583906510000000267e+00,-8.000000000000000000e+00,2.045454545454545681e+01,2.295918367346938993e+01
3.617856502532958984e-01,2.426930865785107017e+01,9.692756419917088806e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.583906510000000267e+00,-8.545454545454544970e+00,2.081818181818182012e+01,2.387755102040816269e+01
3.946471214294433594e-01,2.427372703514993191e+01,9.692855312063860538e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.583906510000000267e+00,-8.545454545454544970e+00,2.081818181818182012e+01,2.387755102040816269e+01
4.275219440460205078e-01,2.427814540779218078e+01,9.692558635164240286e+02,-2.294756099999999965e-01,-7.649187000000000403e+00,-5.583906510000000267e+00,-8.363636363636363313e+00,2.063636363636363669e+01,2.367346938775510168e+01
4.604184627532958984e-01,2.426930865785107017e+01,9.692756419917088806e+02,-2.294756099999999965e-01,-7.649187000000000403e+00,-5.583906510000000267e+00,-8.363636363636363313e+00,2.063636363636363669e+01,2.367346938775510168e+01
4.932069778442382812e-01,2.427372703514993191e+01,9.692170351788902281e+02,-2.294756099999999965e-01,-7.649187000000000403e+00,-5.583906510000000267e+00,-8.363636363636363313e+00,2.045454545454545681e+01,2.306122448979591866e+01
5.261044502258300781e-01,2.427814540779218078e+01,9.692269240541895670e+02,-3.059674800000000139e-01,-7.649187000000000403e+00,-5.622152444999999332e+00,-8.272727272727273373e+00,2.045454545454545681e+01,2.306122448979591866e+01
5.589389801025390625e-01,2.426930865785107017e+01,9.692170351788902281e+02,-3.059674800000000139e-01,-7.649187000000000403e+00,-5.622152444999999332e+00,-8.272727272727273373e+00,2.045454545454545681e+01,2.306122448979591866e+01
5.936534404754638672e-01,2.427814540779218078e+01,9.692368129141812005e+02,-3.059674800000000139e-01,-7.649187000000000403e+00,-5.622152444999999332e+00,-8.272727272727273373e+00,2.054545454545454319e+01,2.306122448979591866e+01
6.266009807586669922e-01,2.426930865785107017e+01,9.693144711017422424e+02,-3.059674800000000139e-01,-7.725678869999999421e+00,-5.545660575000000314e+00,-8.272727272727273373e+00,2.018181818181817988e+01,2.336734693877550839e+01
6.595056056976318359e-01,2.426489027589559555e+01,9.692848022558582670e+02,-3.059674800000000139e-01,-7.725678869999999421e+00,-5.545660575000000314e+00,-7.727272727272726627e+00,2.018181818181817988e+01,2.336734693877550839e+01
6.925721168518066406e-01,2.426047188928350806e+01,9.692558635164240286e+02,-3.059674800000000139e-01,-7.725678869999999421e+00,-5.545660575000000314e+00,-7.727272727272726627e+00,2.018181818181817988e+01,2.346938775510204067e+01
7.253394126892089844e-01,2.426930865785107017e+01,9.691880953791618367e+02,-3.059674800000000139e-01,-7.649187000000000403e+00,-5.545660575000000314e+00,-7.818181818181818343e+00,2.063636363636363669e+01,2.346938775510204067e+01
7.581520080566406250e-01,2.426930865785107017e+01,9.692657527617208189e+02,-3.059674800000000139e-01,-7.649187000000000403e+00,-5.545660575000000314e+00,-7.818181818181818343e+00,2.063636363636363669e+01,2.346938775510204067e+01
7.912294864654541016e-01,2.427372703514993191e+01,9.692946918864627150e+02,-3.059674800000000139e-01,-7.649187000000000403e+00,-5.545660575000000314e+00,-8.090909090909089940e+00,1.990909090909091006e+01,2.336734693877550839e+01
8.242089748382568359e-01,2.426047188928350806e+01,9.693045815017575251e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.545660575000000314e+00,-8.090909090909089940e+00,1.990909090909091006e+01,2.336734693877550839e+01
8.570406436920166016e-01,2.427372703514993191e+01,9.691393786013306908e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.545660575000000314e+00,-8.090909090909089940e+00,2.000000000000000000e+01,2.295918367346938993e+01
8.900432586669921875e-01,2.426930865785107017e+01,9.692170351788902281e+02,-2.677215450000000052e-01,-7.687432934999999468e+00,-5.545660575000000314e+00,-8.090909090909089940e+00,2.000000000000000000e+01,2.295918367346938993e+01
9.224996566772460938e-01,2.426047188928350806e+01,9.693243606864150479e+02,-2.677215450000000052e-01,-7.572695129999999608e+00,-5.545660575000000314e+00,-7.818181818181818343e+00,1.990909090909091006e+01,2.377551020408163041e+01
9.548082351684570312e-01,2.427372703514993191e+01,9.691880953791618367e+02,-2.677215450000000052e-01,-7.572695129999999608e+00,-5.545660575000000314e+00,-7.818181818181818343e+00,1.990909090909091006e+01,2.377551020408163041e+01
